Temperature,CO2,Humidity,HumidityRatio,Light,WorkHours,Occupancy
20.29,460,32.9,0.004846247,0,0,0
20.29,460,32.96666667,0.004856144,0,0,0
20.29,459,32.93333333,0.004851195,0,0,0
20.245,456.5,32.895,0.00483194,0,0,0
20.245,452,32.845,0.004824538,0,0,0
20.29,456.5,32.9,0.004846247,0,0,0
20.29,458.5,32.9,0.004846247,0,0,0
20.29,460.5,32.9,0.004846247,0,0,0
20.29,459.5,32.9,0.004846247,0,0,0
20.29,461.3333333,32.9,0.004846247,0,0,0
20.29,460,32.9,0.004846247,0,0,0
20.29,457,32.9,0.004846247,0,0,0
20.29,462,32.9,0.004846247,0,0,0
20.29,460,32.9,0.004846247,0,0,0
20.29,463,32.9,0.004846247,0,0,0
20.245,461,32.845,0.004824538,0,0,0
20.245,459,32.845,0.004824538,0,0,0
20.29,459,32.9,0.004846247,0,0,0
20.29,463,32.9,0.004846247,0,0,0
20.29,460,32.9,0.004846247,0,0,0
20.29,458.5,32.9,0.004846247,0,0,0
20.29,458,32.9,0.004846247,0,0,0
20.29,459.5,32.9,0.004846247,0,0,0
20.29,459.5,32.9,0.004846247,0,0,0
20.29,457.5,32.9,0.004846247,0,0,0
20.245,455,32.845,0.004824538,0,0,0
20.29,460,32.9,0.004846247,0,0,0
20.245,455.5,32.845,0.004824538,0,0,0
20.29,457,32.9,0.004846247,0,0,0
20.29,455,32.9,0.004846247,0,0,0
20.245,452.5,32.845,0.004824538,0,0,0
20.26,455.3333333,32.86333333,0.004831766,0,0,0
20.245,458.5,32.845,0.004824538,0,0,0
20.29,460,32.9,0.004846247,0,0,0
20.29,458,32.9,0.004846247,0,0,0
20.29,455.5,32.9,0.004846247,0,0,0
20.29,453.3333333,32.9,0.004846247,0,0,0
20.29,454,32.9,0.004846247,0,0,0
20.29,457,32.9,0.004846247,0,0,0
20.29,454.3333333,32.9,0.004846247,0,0,0
20.245,451,32.845,0.004824538,0,0,0
20.2,451,32.79,0.004802909,0,0,0
20.29,449,32.9,0.004846247,0,0,0
20.29,454,32.9,0.004846247,0,0,0
20.29,454.5,32.9,0.004846247,0,0,0
20.245,453,32.845,0.004824538,0,0,0
20.245,451.5,32.845,0.004824538,0,0,0
20.2,455,32.79,0.004802909,0,0,0
20.29,453,32.9,0.004846247,0,0,0
20.29,457,32.9,0.004846247,0,0,0
20.29,453.5,32.9,0.004846247,0,0,0
20.23,455.6666667,32.82666667,0.00481732,0,0,0
20.29,454,32.9,0.004846247,0,0,0
20.29,452,32.9,0.004846247,0,0,0
20.2,454,32.79,0.004802909,0,0,0
20.29,452,32.9,0.004846247,0,0,0
20.29,460,32.9,0.004846247,0,0,0
20.29,456.5,32.9,0.004846247,0,0,0
20.29,451,32.9,0.004846247,0,0,0
20.245,453,32.845,0.004824538,0,0,0
20.29,456,32.9,0.004846247,0,0,0
20.245,454.5,32.895,0.00483194,0,0,0
20.29,455.5,32.9,0.004846247,0,0,0
20.29,454,32.95,0.004853669,0,0,0
20.23,455,32.82666667,0.00481732,0,0,0
20.29,453,32.9,0.004846247,0,0,0
20.29,452,32.9,0.004846247,0,0,0
20.29,455,32.9,0.004846247,0,0,0
20.29,450,32.95,0.004853669,0,0,0
20.29,450.5,32.9,0.004846247,0,0,0
20.29,452.5,32.9,0.004846247,0,0,0
20.26,453.3333333,32.86333333,0.004831766,0,0,0
20.2,454.5,32.9,0.004819147,0,0,0
20.2,453,32.9,0.004819147,0,0,0
20.2,450.6666667,32.9,0.004819147,0,0,0
20.245,455,32.9,0.00483268,0,0,0
20.2,457.5,32.9,0.004819147,0,0,0
20.2,458,32.9,0.004819147,0,0,0
20.2,452,32.79,0.004802909,0,0,0
20.26,448.3333333,32.86333333,0.004831766,0,0,0
20.29,448,32.9,0.004846247,0,0,0
20.29,453,32.9,0.004846247,0,0,0
20.2,447,32.79,0.004802909,0,0,0
20.2225,449,32.8725,0.004821844,0,0,0
20.2,450.5,32.9,0.004819147,0,0,0
20.2,448.3333333,32.9,0.004819147,0,0,0
20.2,452,32.9,0.004819147,0,0,0
20.2,452.3333333,32.9,0.004819147,0,0,0
20.2,452,32.9,0.004819147,0,0,0
20.29,452,32.9,0.004846247,0,0,0
20.29,449,33,0.004861092,0,0,0
20.2,448,32.9,0.004819147,0,0,0
20.2,451.5,32.9,0.004819147,0,0,0
20.2,451,32.9,0.004819147,0,0,0
20.2,445,32.9,0.004819147,0,0,0
20.29,448,33,0.004861092,0,0,0
20.2,448,32.9,0.004819147,0,0,0
20.2,447,32.9,0.004819147,0,0,0
20.2,450.5,32.9,0.004819147,0,0,0
20.2,446.3333333,32.9,0.004819147,0,0,0
20.2,447,32.9,0.004819147,0,0,0
20.2,450.5,32.9,0.004819147,0,0,0
20.2,450,32.9,0.004819147,0,0,0
20.2,451,32.9,0.004819147,0,0,0
20.2,450,32.9,0.004819147,0,0,0
20.2,449,32.9,0.004819147,0,0,0
20.2,447,32.9,0.004819147,0,0,0
20.2,452.5,32.9,0.004819147,0,0,0
20.2,452,32.9,0.004819147,0,0,0
20.2,453,32.9,0.004819147,0,0,0
20.2,453,32.9,0.004819147,0,0,0
20.2,447.5,32.9,0.004819147,0,0,0
20.2,445.5,32.9,0.004819147,0,0,0
20.2,448.5,32.9,0.004819147,0,0,0
20.2,444,32.9,0.004819147,0,0,0
20.2,445,32.9,0.004819147,0,0,0
20.2,448,32.9,0.004819147,0,0,0
20.2,446,32.9,0.004819147,0,0,0
20.2,449,32.9,0.004819147,0,0,0
20.2,449.5,32.9,0.004819147,0,0,0
20.2,451,32.9,0.004819147,0,0,0
20.2,444,32.9,0.004819147,0,0,0
20.2,449,32.9,0.004819147,0,0,0
20.2,451,32.9,0.004819147,0,0,0
20.2,450,32.9,0.004819147,0,0,0
20.2,444,32.9,0.004819147,0,0,0
20.2,447.3333333,32.9,0.004819147,0,0,0
20.2,453,32.9,0.004819147,0,0,0
20.2,448,32.9,0.004819147,0,0,0
20.2,443,32.9,0.004819147,0,0,0
20.2,444,32.9,0.004819147,0,0,0
20.2,445,32.9,0.004819147,0,0,0
20.13333333,441.6666667,33,0.004813859,0,0,0
20.15,446.5,33,0.004818864,0,0,0
20.1,449.5,33,0.004803862,0,0,0
20.1,443.5,33,0.004803862,0,0,0
20.1,447.25,33,0.004803862,0,0,0
20.1,449.5,32.95,0.004796527,0,0,0
20.2,449,33,0.004833908,0,0,0
20.1,446,33,0.004803862,0,0,0
20.16666667,448,33,0.004823874,0,0,0
20.2,448,33,0.004833908,0,0,0
20.15,447,33,0.004818864,0,0,0
20.2,444,33,0.004833908,0,0,0
20.2,445.5,33,0.004833908,0,0,0
20.1,445,33,0.004803862,0,0,0
20.15,447.5,33,0.004818864,0,0,0
20.15,448,33,0.004818864,0,0,0
20.2,450.5,33,0.004833908,0,0,0
20.2,443,33,0.004833908,0,0,0
20.1,444,33,0.004803862,0,0,0
20.1,443.5,33,0.004803862,0,0,0
20.2,445.5,32.9,0.004819147,0,0,0
20.2,445,32.9,0.004819147,0,0,0
20.1,444,32.95,0.004796527,0,0,0
20.1,442.6666667,33,0.004803862,0,0,0
20.15,444.5,33,0.004818864,0,0,0
20.1,448,33,0.004803862,0,0,0
20.1,443.5,33,0.004803862,0,0,0
20.16666667,446.6666667,33,0.004823874,0,0,0
20.2,444,33,0.004833908,0,0,0
20.16666667,445.6666667,33,0.004823874,0,0,0
20.13333333,445,33,0.004813859,0,0,0
20.1,444,33,0.004803862,0,0,0
20.13333333,446.6666667,33,0.004813859,0,0,0
20.1,449.6666667,33,0.004803862,0,0,0
20.1,451,33,0.004803862,0,0,0
20.15,448.5,33,0.004818864,0,0,0
20.1,446,33,0.004803862,0,0,0
20.2,446,33,0.004833908,0,0,0
20.1,447.3333333,33,0.004803862,0,0,0
20.1,446,33,0.004803862,0,0,0
20.1,447,33,0.004803862,0,0,0
20.13333333,446.6666667,33,0.004813859,0,0,0
20.2,450,33,0.004833908,0,0,0
20.15,446,33,0.004818864,0,0,0
20.1,442,33,0.004803862,0,0,0
20.175,449.3333333,33,0.004826381,0,0,0
20.1,446.3333333,33,0.004803862,0,0,0
20.1,444,33,0.004803862,0,0,0
20.2,445,33,0.004833908,0,0,0
20.15,444,33,0.004818864,0,0,0
20.13333333,447.6666667,33,0.004813859,0,0,0
20.2,446,33,0.004833908,0,0,0
20.15,446.5,33,0.004818864,0,0,0
20.1,448,33,0.004803862,0,0,0
20.1,449,33,0.004803862,0,0,0
20.1,445,33,0.004803862,0,0,0
20.2,447.5,33,0.004833908,0,0,0
20.15,450,33,0.004818864,0,0,0
20.15,449.5,33,0.004818864,0,0,0
20.15,451.5,33,0.004818864,0,0,0
20.15,445.5,33,0.004818864,0,0,0
20.2,441,33,0.004833908,0,0,0
20.2,446,33,0.004833908,0,0,0
20.2,449,33,0.004833908,0,0,0
20.1,453,33,0.004803862,0,0,0
20.2,447,33,0.004833908,0,0,0
20.15,443.5,33,0.004818864,0,0,0
20.1,442,33,0.004803862,0,0,0
20.2,449,33,0.004833908,0,0,0
20.2,448,33,0.004833908,0,0,0
20.13333333,448.3333333,33,0.004813859,0,0,0
20.1,451.3333333,33.03,0.004808263,0,0,0
20.1,452.5,33,0.004803862,0,0,0
20.2,443,33,0.004833908,0,0,0
20.2,444,33,0.004833908,0,0,0
20.1,449,33.045,0.004810463,0,0,0
20.15,449.5,33.045,0.004825486,0,0,0
20.1,451.5,33,0.004803862,0,0,0
20.1,455.5,33,0.004803862,0,0,0
20.2,451,33.09,0.004847194,0,0,0
20.15,446,33.09,0.004832109,0,0,0
20.1,447.5,33.09,0.004817065,0,0,0
20.1,449.5,33.09,0.004817065,0,0,0
20.13333333,445.3333333,33.09,0.004827089,0,0,0
20.15,446,33.09,0.004832109,0,0,0
20.125,444.75,33.09,0.004824582,0,0,0
20.1,447,33.09,0.004817065,0,0,0
20.2,448,33.09,0.004847194,0,0,0
20.1,443.5,33,0.004803862,0,0,0
20.1,444,33,0.004803862,0,0,0
20.15,444.5,33.045,0.004825486,0,0,0
20.13333333,443.5,33.06,0.004822679,0,0,0
20.1,441,33.09,0.004817065,0,0,0
20.1,446,33.09,0.004817065,0,0,0
20.2,450,33.09,0.004847194,0,0,0
20.15,451.5,33.09,0.004832109,0,0,0
20.1,448,33.09,0.004817065,0,0,0
20.1,447,33.09,0.004817065,0,0,0
20.1,449,33.09,0.004817065,0,0,0
20.1,447.5,33.09,0.004817065,0,0,0
20.13333333,448,33.09,0.004827089,0,0,0
20.2,446,33.09,0.004847194,0,1,0
20.1,445,33.09,0.004817065,0,1,0
20.1,445,33.09,0.004817065,0,1,0
20.15,446.5,33.09,0.004832109,0,1,0
20.1,447.5,33.09,0.004817065,0,1,0
20.1,445.5,33.09,0.004817065,0,1,0
20.1,449,33.09,0.004817065,0,1,0
20.1,449,33.09,0.004817065,0,1,0
20.1,449.5,33.09,0.004817065,0,1,0
20.1,448,33.09,0.004817065,0,1,0
20.1,447.3333333,33.09,0.004817065,0,1,0
20.1,442.5,33.09,0.004817065,0,1,0
20.1,451,33.145,0.004825133,0,1,0
20.1,451,33.09,0.004817065,0,1,0
20.1,447,33.09,0.004817065,0,1,0
20.1,443.5,33.09,0.004817065,0,1,0
20.1,444,33.09,0.004817065,0,1,0
20.1,444,33.09,0.004817065,0,1,0
20.1,447.5,33.09,0.004817065,0,1,0
20.1,449,33.145,0.004825133,0,1,0
20.1,451,33.09,0.004817065,0,1,0
20.1,448.3333333,33.16333333,0.004827823,0,1,0
20.1,441,33.2,0.004833202,0,1,0
20.1,445,33.09,0.004817065,0,1,0
20.1,444,33.09,0.004817065,0,1,0
20.1,450,33.09,0.004817065,0,1,0
20.1,454,33.09,0.004817065,0,1,0
20.2,456,33.09,0.004847194,0,1,0
20.1,448,33.09,0.004817065,0,1,0
20.1,448.3333333,33.12666667,0.004822444,0,1,0
20.1,449,33.09,0.004817065,0,1,0
20.2,455,33.09,0.004847194,0,1,0
20.2,451.6666667,33.09,0.004847194,0,1,0
20.15,454.6666667,33.145,0.004840203,0,1,0
20.1,454,33.09,0.004817065,0,1,0
20.2,454,33.09,0.004847194,0,1,0
20.15,446,33.09,0.004832109,0,1,0
20.15,449,33.2,0.004848297,0,1,0
20.13333333,451,33.09,0.004827089,0,1,0
20.15,451,33.09,0.004832109,0,1,0
20.1,447.6666667,33.09,0.004817065,0,1,0
20.1,451,33.09,0.004817065,0,1,0
20.1,452,33.09,0.004817065,0,1,0
20.2,452.5,33.09,0.004847194,0,1,0
20.1,454,33.09,0.004817065,0,1,0
20.2,453.5,33.09,0.004847194,0,1,0
20.2,451,33.045,0.004840551,0,1,0
20.2,454,33.09,0.004847194,0,1,0
20.2,453.5,33.09,0.004847194,0,1,0
20.245,453,33.09,0.004860807,0,1,0
20.2,449,33.09,0.004847194,0,1,0
20.29,445,33.09,0.004874453,0,1,0
20.2,447.3333333,33.06,0.004842766,0,1,0
20.2,443.3333333,33.06,0.004842766,0,1,0
20.23,450.6666667,33.03,0.004847392,0,1,0
20.29,450,33.09,0.004874453,0,1,0
20.2675,451,33.0675,0.00486429,0,1,0
20.29,450.3333333,33.09,0.004874453,0,1,0
20.29,447,33.09,0.004874453,0,1,0
20.29,449,33.09,0.004874453,0,1,0
20.29,452.5,33.09,0.004874453,0,1,0
20.26,452.3333333,33.06,0.004860907,0,1,0
20.29,446,33.09,0.004874453,0,1,0
20.29,442,33.09,0.004874453,0,1,0
20.29,450,33.09,0.004874453,0,1,0
20.29,456.6666667,33.09,0.004874453,0,1,0
20.29,453,33.045,0.004867773,0,1,0
20.29,451,33.09,0.004874453,0,1,0
20.29,449,33.09,0.004874453,0,1,0
20.245,446,33.045,0.004854145,0,1,0
20.29,447.6666667,33.09,0.004874453,0,1,0
20.29,445.6666667,33.09,0.004874453,0,1,0
20.29,452,33.09,0.004874453,0,1,0
20.29,447.5,33.045,0.004867773,0,1,0
20.245,448,33,0.004847483,0,1,0
20.29,447.6666667,33.09,0.004874453,0,1,0
20.29,448.6666667,33.03,0.004865546,0,1,0
20.29,446,33,0.004861092,0,1,0
20.29,450,33,0.004861092,0,1,0
20.29,456.5,33,0.004861092,0,1,0
20.29,452,33,0.004861092,0,1,0
20.29,450.5,33.045,0.004867773,0,1,0
20.29,453.3333333,33.03,0.004865546,0,1,0
20.29,457,33,0.004861092,0,1,0
20.29,452.5,33,0.004861092,0,1,0
20.29,447.5,33,0.004861092,0,1,0
20.29,450,33,0.004861092,0,1,0
20.29,452.5,33,0.004861092,0,1,0
20.29,452,33,0.004861092,0,1,0
20.29,452.5,33,0.004861092,0,1,0
20.315,455.5,33.0225,0.004872013,0,1,0
20.29,455,33,0.004861092,0,1,0
20.29,452.5,33,0.004861092,0,1,0
20.29,453.5,33,0.004861092,0,1,0
20.29,454.6666667,33,0.004861092,0,1,0
20.29,452.5,33,0.004861092,0,1,0
20.34,450.5,33,0.004876252,0,1,0
20.29,444,33,0.004861092,0,1,0
20.29,447.5,33.045,0.004867773,0,1,0
20.29,449,33,0.004861092,0,1,0
20.32333333,451,33,0.004871194,0,1,0
20.29,448.6666667,33,0.004861092,0,1,0
20.29,445,33,0.004861092,0,1,0
20.29,448,33,0.004861092,0,1,0
20.29,451,33,0.004861092,0,1,0
20.34,452,33,0.004876252,0,1,0
20.39,454,33,0.004891455,0,1,0
20.34,453,33,0.004876252,0,1,0
20.29,453,33,0.004861092,0,1,0
20.29,453,33.09,0.004874453,0,1,0
20.39,453,33.045,0.004898177,0,1,0
20.29,449,33.045,0.004867773,0,1,0
20.29,449.5,33.045,0.004867773,0,1,0
20.29,451,33.09,0.004874453,0,1,0
20.29,454.3333333,33.09,0.004874453,0,1,0
20.29,454,33.045,0.004867773,0,1,0
20.29,458,33,0.004861092,0,1,0
20.29,454,33.09,0.004874453,0,1,0
20.29,458.5,33.09,0.004874453,0,1,0
20.29,457.3333333,33.09,0.004874453,0,1,0
20.29,455.5,33.09,0.004874453,0,1,0
20.29,451.5,33.09,0.004874453,0,1,0
20.29,453,33.09,0.004874453,0,1,0
20.29,453,33.09,0.004874453,0,1,0
20.29,452.6666667,33.09,0.004874453,0,1,0
20.29,456,33.09,0.004874453,0,1,0
20.29,455.6666667,33.09,0.004874453,0,1,0
20.34,453,33.09,0.004889656,0,1,0
20.29,453,33.09,0.004874453,0,1,0
20.29,452.5,33.09,0.004874453,0,1,0
20.29,449.5,33.09,0.004874453,0,1,0
20.29,453,33.09,0.004874453,0,1,0
20.29,456,33.09,0.004874453,0,1,0
20.29,452.3333333,33.09,0.004874453,0,1,0
20.29,455.5,33.09,0.004874453,0,1,0
20.29,456.3333333,33.09,0.004874453,0,1,0
20.39,448,33.09,0.0049049,0,1,0
20.29,450,33.09,0.004874453,0,1,0
20.29,449,33.09,0.004874453,0,1,0
20.29,449.5,33.09,0.004874453,0,1,0
20.29,454,33.2,0.004890785,0,1,0
20.29,450,33.12666667,0.004879897,0,1,0
20.29,449.6666667,33.2,0.004890785,0,1,0
20.29,451.5,33.145,0.004882619,0,1,0
20.29,460,33.2,0.004890785,0,1,0
20.29,456.5,33.2,0.004890785,0,1,0
20.29,455.5,33.2,0.004890785,0,1,0
20.29,450,33.2,0.004890785,0,1,0
20.29,448,33.2,0.004890785,0,1,0
20.29,451.5,33.2,0.004890785,0,1,0
20.29,451.5,33.2,0.004890785,0,1,0
20.29,454.5,33.2,0.004890785,0,1,0
20.29,454.6666667,33.2,0.004890785,0,1,0
20.29,451,33.2,0.004890785,0,1,0
20.29,451,33.2,0.004890785,0,1,0
20.29,455,33.2,0.004890785,0,1,0
20.29,458,33.2,0.004890785,0,1,0
20.315,460,33.2,0.004898406,232,1,0
20.32333333,456.6666667,33.23,0.004905413,419,1,1
20.32333333,463,33.26,0.004909876,433,1,1
20.315,474.25,33.345,0.004919969,426,1,0
20.35666667,482.3333333,33.4,0.004940953,419,1,0
20.365,482.5,33.4975,0.004958063,419,1,1
20.39,484.5,33.5,0.004966159,419,1,1
20.39,490.3333333,33.5,0.004966159,419,1,1
20.39,489.6666667,33.5,0.004966159,409.6666667,1,1
20.4175,487.25,33.5225,0.004978035,405,1,1
20.42666667,494.3333333,33.56,0.004986493,405,1,1
20.4175,499,33.5675,0.004984771,408,1,1
20.46333333,499,33.66333333,0.005013396,413,1,1
20.5,494.5,33.6725,0.005026224,404.5,1,1
20.5,495.5,33.7225,0.005033748,407.5,1,1
20.5,495.5,33.79,0.005043906,405,1,1
20.5,502.5,33.79,0.005043906,408,1,1
20.5,506.6666667,33.79,0.005043906,405,1,1
20.55,508,33.79,0.005059615,405,1,1
20.6,509.5,33.86333333,0.005086473,405,1,1
20.575,516,33.925,0.005087898,405,1,1
20.6,521.25,33.8725,0.005087861,412,1,1
20.6,525.75,33.895,0.005091269,419,1,1
20.65,524.5,33.975,0.005119268,419,1,1
20.675,527.75,33.975,0.005127226,419,1,1
20.65,534.5,33.975,0.005119268,419,1,1
20.65,532,34.145,0.005145095,419,1,1
20.7,568.75,34.4175,0.005202637,419,1,1
20.7,556.6666667,34.09,0.005152722,419,1,1
20.7,548,34.29666667,0.00518422,419,1,1
20.73,563.3333333,34.46666667,0.00521985,419,1,1
20.745,593.75,34.5675,0.00524013,426,1,1
20.7675,600.75,34.7175,0.00527042,422.5,1,1
20.79,623,35.09,0.005334902,426,1,1
20.79,631,34.9725,0.005316886,433,1,1
20.79,636,34.82666667,0.005294526,433,1,1
20.84,636.75,35.195,0.005367641,433,1,1
20.89,663,35.3,0.005400526,433,1,1
20.85666667,665.3333333,35.09666667,0.005358055,433,1,1
20.89,669.5,35.32,0.005403613,433,1,1
20.9175,679.25,35.475,0.005436802,433,1,1
20.89,684.6666667,35.4,0.005415958,433,1,1
20.9175,706.25,35.7175,0.005474294,433,1,1
20.95875,712.625,35.68375,0.00548309,433,1,1
21,719,35.65,0.005491891,433,1,1
21,730.25,35.7,0.005499661,433,1,1
21,739,35.76,0.005508986,433,1,1
21,756.25,35.85,0.005522974,433,1,1
21,761,35.7,0.005499661,433,1,1
21.025,763,35.95,0.00554711,433,1,1
21,771.3333333,35.86,0.005524528,433,1,1
21.05,780.25,36.05,0.005571307,433,1,1
21.05,787.25,36.0975,0.005578714,433,1,1
21.05,789.5,35.995,0.005562731,433,1,1
21.1,798.5,36.095,0.005595639,433,1,1
21.1,820.3333333,36.26,0.005621449,433,1,1
21.1,821,36.2,0.005612064,447,1,1
21.76,1029.666667,31.13333333,0.005021011,437.3333333,1,1
21.79,1000,31,0.005008581,437.3333333,1,1
21.7675,1003.75,31.1225,0.005021569,434,1,1
21.7675,1009.5,31.1225,0.005021569,439,1,1
21.79,1005.666667,31.13333333,0.005030298,437.3333333,1,1
21.76,1014.333333,31.26,0.005041605,437.3333333,1,1
21.79,1018.5,31.1975,0.005040749,434,1,1
21.79,1018.666667,31.39333333,0.005072649,437.3333333,1,1
21.79,1022,31.3175,0.005060296,434,1,1
21.79,1027.333333,31.46333333,0.005084053,437.3333333,1,1
21.79,1047.75,31.525,0.005094099,437.75,1,1
21.79,1049,31.575,0.005102244,441.75,1,1
21.79,1061.5,31.395,0.005072921,442,1,1
21.79,1049,31.3925,0.005072514,441.75,1,1
21.79,1048,31.5,0.005090026,441.5,1,1
21.815,1049.25,31.5,0.005097869,438,1,1
21.815,1051.25,31.4725,0.005093382,449.5,1,1
21.89,1060.5,31.6,0.005137857,449.5,1,1
21.79,1059.5,31.55,0.005098172,449.5,1,1
21.82333333,1072,31.73,0.005138035,447.6666667,1,1
21.865,1072.333333,31.7225,0.005150007,449.5,1,1
21.89,1075.333333,31.745,0.005161628,449.5,1,1
21.89,1087,31.7675,0.005165317,449.5,1,1
21.89,1083.25,31.7675,0.005165317,437.75,1,1
21.89,1086.333333,31.79,0.005169006,442.6666667,1,1
21.89,1091,31.79,0.005169006,437.3333333,1,1
21.89,1100,31.89,0.005185401,439,1,1
21.89,1101,31.89,0.005185401,444,1,1
21.89,1107,31.865,0.005181302,444,1,1
21.89,1110,31.79,0.005169006,444,1,1
21.89,1101.75,31.865,0.005181302,444,1,1
21.89,1100,31.73,0.005159169,444,1,1
21.89,1092.75,31.7225,0.005157939,444,1,1
21.89,1092.5,31.7,0.00515425,444,1,1
21.89,1094,31.695,0.005153431,436.5,1,1
21.89,1085.666667,31.56666667,0.005132392,434,1,1
21.89,1047,31.55,0.00512966,436.5,1,0
21.89,1031,31.36,0.005098515,434,1,0
21.89,977.5,31.125,0.005059998,432.75,1,0
21.89,961.25,31.15,0.005064095,436.5,1,1
21.89,948,31.06333333,0.005049891,434,1,1
21.89,913.25,30.77,0.005001821,429,1,1
21.89,882.5,30.7675,0.005001412,432.75,1,1
21.89,884.5,30.945,0.005030499,429,1,1
21.89,899,30.7925,0.005005508,429,1,1
21.89,888.25,30.77,0.005001821,432.75,1,1
21.89,878.5,30.795,0.005005918,436.5,1,1
21.89,891.25,30.8175,0.005009605,429,1,1
21.89,896.5,30.65,0.004982159,436.5,1,1
21.89,889.5,30.7475,0.004998135,429,1,1
21.89,887.3333333,30.76333333,0.005000729,429,1,1
21.89,893.5,30.77,0.005001821,429,1,1
21.89,832.5,30.445,0.004948571,429,1,1
21.89,829,30.56666667,0.004968505,429,1,1
21.89,829.25,30.5,0.004957582,429,1,1
21.89,850.5,30.575,0.00496987,429,1,1
21.89,844,30.6,0.004973966,429,1,1
21.89,840.25,30.55,0.004965774,429,1,1
21.865,823.75,30.55,0.00495814,429,1,1
21.89,824,30.6,0.004973966,429,1,1
21.89,813,30.34,0.004931369,429,1,1
21.89,802,30.35666667,0.004934099,429,1,1
21.865,810.75,30.3925,0.004932375,429,1,1
21.89,805.3333333,30.35666667,0.004934099,429,1,1
21.89,796.5,30.315,0.004927273,429,1,1
21.89,795,30.2,0.004908434,429,1,1
21.89,793.5,30.34,0.004931369,429,1,1
21.89,790.5,30.295,0.004923997,429,1,1
21.89,786.5,30.29,0.004923177,429,1,1
21.89,794.3333333,30.39,0.00493956,429,1,1
21.89,795.5,30.365,0.004935464,429,1,1
21.89,792.6666667,30.42666667,0.004945567,414,1,1
21.89,798,30.73,0.004995267,424,1,1
21.89,795.5,30.4175,0.004944065,429,1,1
21.89,797.75,30.39,0.00493956,429,1,1
21.89,798,30.39,0.00493956,429,1,1
21.89,802,30.445,0.004948571,429,1,1
21.89,797.5,30.35666667,0.004934099,421.5,1,1
21.89,791.5,30.32333333,0.004928638,429,1,1
21.89,788.25,30.32,0.004928092,418.75,1,1
21.89,792.25,30.39,0.00493956,429,1,1
21.89,795.5,30.39,0.00493956,429,1,1
21.89,793.5,30.365,0.004935464,429,1,1
21.89,789.3333333,30.23,0.004913348,429,1,1
21.89,786,30.2,0.004908434,429,1,1
21.89,771.75,30.0225,0.004879358,429,1,1
21.89,760,29.96,0.004869121,429,1,1
21.89,756,29.9175,0.00486216,429,1,1
21.89,754,30.1,0.004892053,429,1,1
21.89,759,30.15,0.004900243,416.5,1,1
21.89,756.6666667,30.13333333,0.004897513,421.6666667,1,1
21.89,764.25,30.47,0.004952667,438,1,1
21.89,768,30.16666667,0.004902973,441,1,1
21.89,770.25,30.075,0.004887958,438,1,1
21.89,766.25,30.125,0.004896148,438,1,1
21.89,767.75,30.175,0.004904339,438,1,1
21.89,777,30.295,0.004923997,438,1,1
21.89,775.3333333,30.2,0.004908434,441,1,1
21.89,768,30.2,0.004908434,436.3333333,1,1
21.865,766.75,30.15,0.004892711,438,1,1
21.89,772.5,30.075,0.004887958,438,1,1
21.89,774.75,30.0725,0.004887548,435.5,1,1
21.89,766.3333333,30.03,0.004880587,435,1,1
21.89,752,29.9175,0.00486216,434.5,1,1
21.89,754,30.1,0.004892053,430.5,1,1
21.89,755,30.1,0.004892053,441,1,1
21.89,763.25,30.075,0.004887958,431,1,1
21.89,769.5,30.1975,0.004908024,425,1,1
21.89,769.3333333,30.23,0.004913348,419,1,1
21.9175,772.25,30.5475,0.004973773,395.25,1,1
21.96333333,784.6666667,30.79333333,0.00502828,426.6666667,1,1
21.9725,784.25,30.2,0.004933406,424.75,1,1
22,794.25,30.175,0.004937632,423.5,1,1
21.945,791,30.245,0.004932467,423.5,1,1
21.92666667,791.3333333,30.29,0.004934296,426.6666667,1,1
21.9725,793.25,30.175,0.00492929,428.25,1,1
21.89,787.5,30.245,0.004915806,433,1,1
21.92666667,789,30.35666667,0.004945242,433,1,1
21.945,782.75,30.1725,0.00492055,428.25,1,1
21.9175,783.5,30.34,0.004939719,428.25,1,1
21.92666667,791,30.29,0.004934296,426.6666667,1,1
21.9175,786,30.2925,0.004931925,428.25,1,1
21.9175,786.5,30.27,0.004928232,433,1,1
21.92666667,786.3333333,30.19666667,0.004918972,433,1,1
21.89,786.3333333,30.34,0.004931369,428.25,1,1
21.945,787.6666667,30.34,0.004948083,433,1,1
21.945,786.5,30.39,0.004956302,433,1,1
21.89,791.75,30.365,0.004935464,433,1,1
21.89,788,30.39,0.00493956,433,1,1
21.9175,797.75,30.4725,0.004961464,433,1,1
21.9175,801.75,30.39,0.004947925,433,1,1
21.945,803.5,30.5,0.004974386,433,1,1
21.89,811,30.4725,0.004953076,433,1,1
21.89,803.6666667,30.42666667,0.004945567,433,1,1
21.9725,801.5,30.5,0.004982806,433,1,1
21.945,804,30.5,0.004974386,433,1,1
21.9725,807,30.4175,0.004969221,433,1,1
21.945,801.75,30.3675,0.004952603,433,1,1
21.9725,796.25,30.4725,0.004978278,433,1,1
21.92666667,807,30.53333333,0.004974252,433,1,1
21.9725,823.75,30.55,0.00499104,433,1,1
21.89,818,30.46333333,0.004951574,433,1,1
21.956,807.5,30.458,0.004970843,433,1,1
21.9175,814,30.5,0.004965977,433,1,1
21.96333333,804.25,30.39,0.004961894,433,1,1
21.945,805,30.445,0.004965344,433,1,1
21.945,805.75,30.3975,0.004957535,433,1,1
